id,url,full_text,authors,date,title,keywords,summary,publication,bias,length,embed
1,https://www.trtworld.com/americas/castro-says-he-is-retiring-but-will-keep-defending-cuba-s-1959-revolution-45975,"Fast News In a speech at the opening of the 8th Congress of the ruling party, Raul Castro said he was retiring with the sense of having ""fulfilled his mission and confident in the future of the fatherland."" Picture released by Cuban News Agency (ACN) of Cuban First Secretary of the Communist Party Raul Castro speaking during the opening session of the 8th Congress of the Cuban Communist Party at the Convention Palace in Havana, on April 16, 2021. (AFP) Raul Castro has confirmed he was handing over the leadership of the all-powerful Cuban Communist Party to a younger generation at its congress, ending six decades of rule by himself and older brother Fidel. In a speech opening the four-day event, Castro, 89, said on Friday the new leadership were party loyalists with decades of experience working their way up the ranks and were ""full of passion and anti-imperialist spirit."" Castro had said at the last party congress in 2016 it would be the last one led by the ""historic generation"" who fought in the Sierra Maestra to topple a US-backed dictator in a 1959 leftist revolution. He already handed over the presidency to protege Miguel Diaz-Canel, 60, in 2018. The Congress is the party's most important meeting, held every five years to review policy and fix leadership. ""I believe fervently in the strength and exemplary nature and comprehension of my compatriots, and as long as I live I will be ready with my foot in the stirrups to defend the fatherland, the revolution and socialism,"" Castro told hundreds of party delegates gathered at a convention centre in Havana. The congress is a closed-door event but excerpts are being broadcast on state television. Castro hailed Diaz-Canel as one of the new generation of leaders, praising the ""good results"" he had achieved in his three years in office. Castro's olive green military fatigues contrasted with the civil get-up of his protege who is widely expected to succeed him as party first secretary, the most powerful position in Cuba's one-party system. READ MORE: Cuba names prime minister in a move to lighten presidential load Worst economic crisis Cuba's new leaders face the worst economic crisis since the collapse of former benefactor the Soviet Union, and there are signs of growing frustration, especially among younger Cubans. A tightening of the decades-old US trade embargo and the coronavirus pandemic have exacerbated a liquidity crisis in the ailing centrally planned economy, which was already struggling following a decline in Venezuelan aid. That has led to shortages of even basic goods, with many Cubans spending hours lining up to buy groceries. READ MORE: US imposes sanctions on Cuban defence minister over support for Maduro Castro denounced renewed US hostility under former President Donald Trump, who unraveled a detente he had forged with former President Barack Obama. US President Joe Biden, who took office in January, has vowed to roll back some of Trump's sanctions, although the White House said on Friday a shift in Cuba policy was not among his top foreign policy priorities. Castro said Cuba was ready for a new relationship. ""I ratify from this party congress the will to develop a respectful dialogue and edify a new type of relationship with the United States without, in order to achieve it, Cuba having to renounce the principles of the revolution and socialism,"" he said. READ MORE: Washington banning US flights to all Cuban cities but Havana 'Special period' His retirement means that for the first time in more than six decades Cubans won't have a Castro formally guiding their affairs, and it comes at a difficult time, with many on the island anxious about what lies ahead. The coronavirus pandemic, painful financial reforms and restrictions imposed by the Trump administration have battered the economy, which shrank 11% last year as a result of a collapse in tourism and remittances. Long food lines and shortages have brought back echoes of the ""special period"" that followed the collapse of the Soviet Union in the early 1990s. Discontent has been fuelled by the spread of the internet and growing inequality. READ MORE: Hit by US sanctions, Cuba and Iran join hands to secure Covid-19 vaccine 'Historic generation' Much of the debate inside Cuba is focused on the pace of reform, with many complaining that the so-called ""historic generation"" represented by Castro has been too slow to open the economy. In January, Diaz-Canel finally pulled the trigger on a plan approved two congresses ago to unify the islands dual currency system, giving rise to fears of inflation. He also threw the doors open to a broader range of private enterprise, a category long banned or tightly restricted, permitting Cubans to legally operate many sorts of self-run businesses from their homes. This years congress is expected to focus on unfinished reforms to overhaul state-run enterprises, attract foreign investment and provide more legal protection to private business activities. The Communist Party is made up of 700,000 activists and is tasked in Cuba's constitution with directing the affairs of the nation and society. Fidel Castro, who led the revolution that drove dictator Fulgencio Batista from power in 1959, formally became head of the party in 1965, about four years after officially embracing socialism. He quickly absorbed the old party under his control and was the country's unquestioned leader until falling ill in 2006 and in 2008 handing over the presidency to his younger brother Raul, who had fought alongside him during the revolution. Raul succeeded him as head of the party in 2011. Fidel Castro died in 2016. Small changes The PCC has said its congress, held 60 years after Fidel Castro officially declared Cuba's government a socialist one, would ""review core issues of the political, economic and social life of the country."" There are some signs that Cuba's leadership will have little choice but to increasingly balance the interests of the old guard with a clamor for more rights and better quality of life from younger generations. In February, it opened the bulk of its government-monopolised economy to entrepreneurs in the private sector. There have also been small nods to social liberalisation. In recent months, the government held its first-ever talks, though short-lived, with pro-free speech protesters, after authorising in 2019 Cuba's first non-political demonstration, by animal rights activists. 'Subversion' The arrival of the internet on mobile phones at the end of 2018 has made for a paradigm shift in Cuba, with never-before-seen access to information and new forums for expression and even limited protest. In response, the PCC has said one of the functions of its congress would be ""confronting political and ideological subversion, which has made the internet and social media its principal field of operations."" Castro told the congress he was retiring as ""a simple revolutionary fighter. ""Let there be no doubt, as long as I live, I will be ready... to defend the homeland, revolution and socialism,"" he said to loud applause. READ MORE: Cuba blasts diplomats' 'unjustified' expulsion by US Source: TRTWorld and agencies",[],4/16/2021 22:31,Castro says he is retiring but will keep defending Cuba's 1959 revolution,"['party', '1959', 'congress', 'younger', 'retiring', 'generation', 'revolution', 'communist', 'cuban', 'castro', 'defending', 'cuba', 'cubas']","(AFP)Raul Castro has confirmed he was handing over the leadership of the all-powerful Cuban Communist Party to a younger generation at its congress, ending six decades of rule by himself and older brother Fidel. Castro had said at the last party congress in 2016 it would be the last one led by the ""historic generation"" who fought in the Sierra Maestra to topple a US-backed dictator in a 1959 leftist revolution. The Communist Party is made up of 700,000 activists and is tasked in Cuba's constitution with directing the affairs of the nation and society. Fidel Castro, who led the revolution that drove dictator Fulgencio Batista from power in 1959, formally became head of the party in 1965, about four years after officially embracing socialism. Castro told the congress he was retiring as ""a simple revolutionary fighter.",www.trtworld.com,Right,7178,"[-2.12954953e-02  2.69705453e-03 -6.06175624e-02  7.61962608e-02
  1.39601401e-03  2.22146530e-02 -7.18508661e-02 -1.26881972e-02
 -1.72555596e-02 -4.61293720e-02  7.88349658e-02  1.12873174e-01
  6.45902753e-02  7.18714204e-03 -1.23233981e-02  5.07203639e-02
 -6.69574142e-02  1.43883936e-02 -4.08382565e-02  3.59015241e-02
 -4.01591286e-02  1.73903387e-02 -4.29251902e-02  5.77479899e-02
 -2.66909208e-02 -5.42780897e-03 -2.84139290e-02 -7.91213755e-03
 -4.71209036e-03  1.39782745e-02  1.57965478e-02 -2.45619938e-02
 -3.38857956e-02  5.69567047e-02 -1.21790329e-02 -3.55379730e-02
 -9.47001972e-05 -1.07967267e-02  3.21577862e-02 -3.61530781e-02
 -2.96580372e-03 -4.61961254e-02  4.76775365e-03  8.83713216e-02
  4.06412706e-02 -5.29608689e-02 -6.28822774e-04  1.09807504e-02
 -6.14980608e-03 -1.72985729e-05  2.88863908e-02  3.54251405e-03
  7.75985420e-02 -2.62179635e-02  2.34621465e-02  3.76760550e-02
  1.55560384e-02 -5.04580364e-02  3.42901126e-02  3.01160831e-02
 -1.95414387e-02  6.77748118e-03 -1.34260520e-01 -5.53684160e-02
 -6.74748495e-02 -4.72185612e-02  9.73558277e-02  2.10168888e-03
 -2.33174674e-02  4.24046703e-02 -4.13818248e-02 -5.55542149e-02
 -2.13498771e-02  7.02129677e-04 -8.74875952e-03 -5.76206557e-02
  2.76883766e-02  8.87517482e-02  8.60659871e-03 -2.38326788e-02
  1.37131274e-01  2.65323985e-02  2.24218913e-03 -1.07454695e-02
 -2.43927538e-02 -3.79723427e-03 -6.30486533e-02  4.49998416e-02
  4.46910076e-02 -1.34196458e-02 -6.20914921e-02  1.18309870e-01
 -3.01105883e-02 -9.24336817e-03 -1.23752235e-02  7.89551623e-03
 -1.90920047e-02  3.96848023e-02 -5.10425819e-03  3.68790552e-02
  8.28817263e-02  2.77467091e-02  1.00019984e-02 -2.51557585e-02
  1.58564392e-02  1.00085866e-02  8.00204203e-02  1.07729584e-01
 -5.95385255e-03  1.30581912e-02 -9.42850485e-02 -3.09457332e-02
 -1.36452280e-02 -3.81385796e-02  5.59988171e-02 -1.10635173e-03
 -1.57674868e-02  3.31193767e-02 -4.11273800e-02 -7.04696123e-03
  5.47541454e-02  4.46849428e-02  8.86793621e-03 -3.41831613e-03
  7.62226358e-02 -1.93939395e-02  1.72959734e-02  3.25417474e-34
  5.19397557e-02  9.48567037e-03 -1.06618345e-01  1.30092561e-01
  1.23052541e-02  9.39563960e-02  4.69798548e-03 -3.32010500e-02
 -8.03135931e-02  2.76321266e-02  3.18564754e-03 -3.25679220e-02
 -1.17676415e-01  1.20642800e-02  3.24567966e-02  4.09503542e-02
 -9.53273624e-02  5.38793451e-04 -7.30792712e-03  2.62255128e-02
 -1.73696615e-02  7.05180466e-02  5.72081842e-02  2.29699202e-02
  1.59462348e-01  1.10543482e-01 -4.30442877e-02 -7.19372109e-02
 -4.76300567e-02 -1.07920272e-02 -4.92634019e-03  4.45465669e-02
 -6.12459406e-02 -3.03844344e-02 -1.61383078e-02 -9.21766907e-02
  4.02693599e-02 -5.85765904e-03 -1.91663660e-03 -5.49902860e-03
  2.73197163e-02  2.92254016e-02  2.84130406e-03 -2.48802826e-02
 -1.66417360e-02 -1.93764400e-02  6.58770055e-02  6.99754357e-02
 -1.18840132e-02 -6.43382445e-02  4.93305847e-02 -1.12424595e-02
 -1.56038413e-02  4.61464636e-02 -3.60691212e-02 -6.04505204e-02
 -7.96894059e-02  8.30610022e-02  4.50936519e-03 -3.15353498e-02
  7.70747289e-02 -1.46084297e-02 -1.38619188e-02  7.51278475e-02
  4.80852369e-03 -3.78271639e-02 -8.53835121e-02  6.92342967e-02
  3.19702961e-02  7.99695551e-02  9.23199207e-02 -8.54858905e-02
 -1.06492035e-01 -3.51916030e-02  9.52526741e-03 -3.04184649e-02
  1.32383360e-02  8.00738186e-02 -1.87116638e-02  9.97964144e-02
 -3.60376528e-03 -2.89381072e-02  4.28291634e-02 -6.33449405e-02
  3.84897590e-02  7.68438354e-02  1.06057599e-01 -1.08760188e-03
  5.13073690e-02  6.34538829e-02 -1.37543023e-01  6.58031460e-03
  7.46166855e-02  7.46646896e-02  6.83612935e-03 -3.86493065e-33
 -3.28416340e-02  1.49675235e-02  5.00520580e-02  3.90768684e-02
 -1.68525930e-02 -4.57188711e-02 -6.41289502e-02 -2.51980126e-02
 -3.38132530e-02 -1.13484807e-01  7.23901391e-02  3.55285592e-02
  3.24319080e-02 -1.01733645e-02  2.18908698e-03 -1.63102709e-02
 -4.69039790e-02 -8.65425840e-02 -2.50412617e-02  7.10121617e-02
 -5.78688160e-02  9.28227603e-02 -1.22794688e-01  7.10194409e-02
  1.99730694e-02 -4.22495715e-02  8.98231342e-02 -3.08784787e-02
  4.02425863e-02 -2.55753379e-02 -4.56350371e-02  1.59121770e-02
  6.74555823e-02  1.66452385e-03 -2.30501071e-02  3.85945812e-02
 -1.07836008e-01 -9.58037097e-03  1.11401454e-02  7.76996613e-02
  3.77577357e-02  1.73011550e-03 -4.25932147e-02 -5.79336025e-02
 -7.63503611e-02 -1.59457866e-02 -2.28687357e-02 -5.41814044e-02
 -1.49866734e-02 -4.46070684e-03 -2.61038449e-02  1.26948291e-02
 -1.09403674e-02  7.73274824e-02  1.14536062e-02 -6.28646389e-02
 -1.01414010e-01  1.38065172e-03  7.75584579e-02 -5.55565059e-02
 -9.06572193e-02  6.53000101e-02 -4.27986868e-02 -1.04863055e-01
  7.38774836e-02  1.86646264e-02  2.87814047e-02  3.35362554e-02
  1.54643524e-02  4.66130450e-02  4.67904285e-02 -1.17619922e-02
 -8.68860632e-02  1.04685314e-01  6.53964952e-02 -2.16403324e-02
 -7.04096705e-02  1.64697394e-02 -4.03622612e-02  4.11065621e-03
 -8.47305506e-02 -2.58606896e-02 -5.58034666e-02 -8.61199945e-02
 -3.66910174e-02 -2.36904118e-02  2.00177524e-02 -5.54219894e-02
  8.97974987e-03  7.44232116e-03  5.04350327e-02 -9.30493250e-02
  3.91005352e-03 -1.90341268e-02 -7.01190531e-02 -6.04047727e-08
  4.37814295e-02  4.50564958e-02 -1.85433291e-02 -4.79258448e-02
  1.16127869e-02 -1.16550196e-02 -1.10009667e-02  6.18921313e-03
  2.39139125e-02  5.31278402e-02  5.45690991e-02  1.23530105e-02
  6.33773953e-02 -4.49432395e-02 -2.79505868e-02 -2.36884765e-02
 -3.80036458e-02 -3.65919173e-02  9.25385300e-03 -2.71466151e-02
 -1.56163583e-02  4.62332368e-03  4.71575046e-03  4.74678949e-02
 -3.45370658e-02 -1.82072986e-02 -6.94800019e-02  4.29310203e-02
 -8.45628325e-03  3.05400062e-02 -1.47467349e-02 -2.44517680e-02
 -6.67802393e-02 -5.75668700e-02 -9.07039270e-03  2.39613522e-02
  1.89492367e-02 -1.08339339e-01  1.14476524e-01 -4.64065038e-02
  2.10840441e-02 -4.73173596e-02 -4.08326611e-02 -1.02293389e-02
 -1.03482097e-01 -8.46516192e-02  5.53006977e-02 -5.05729802e-02
  1.46412645e-02  5.27486168e-02 -1.05215618e-02  1.63764078e-02
  1.97161660e-02 -2.52893716e-02  3.28012463e-03 -3.90759073e-02
  7.59588778e-02  3.18521783e-02  3.59756697e-04 -1.82557628e-02
 -3.14673930e-02 -5.96638806e-02 -2.86838375e-02 -9.17179883e-02]"
2,https://nypost.com/2021/04/17/cuban-americans-happy-to-see-end-of-castro-dynasty/,"When Raul Castro announced the end of his family dynastys grip on power in Cuba, Horacio Llerena was happy to see him go. Llerena, a New Jersey contractor, escaped the Communist island as part of a mass migration of Cubans known as the Mariel boat lift in 1980, when Rauls brother Fidel Castro was at the helm. ""Were happy. Weve been waiting for it,"" said Llerena, 61, who was playing rummy with friends at the Jose Marti Park in Union City. The park features a bronze bust of the 19th century Cuban poet and patriot, who lived in exile in New York from 1880 until he returned to fight against Spanish imperialism in Cuba, where he died in 1895. Like Marti, Llerena originally moved to New York City from Havana. Llerena has lived in New Jersey since 1982, he said. Dubbed Havana on the Hudson, Union City and West New York have been home to a small Cuban community since the 1940s. Raul Castro gives a speech in 2019. Yamil Lage/Pool via Reuters Although Raul Castro, 89, stepped down from his leadership of the islands ruling Communist Party, little will change on the island, Llerena said. ""Every single one whos got to do with the communist party has got to go,"" said Llerena. ""All the remaining people alive, they have to pay for all the crimes of the past 61 years."" A woman wearing a face mask walks near a poster depicting Cuban late leader Fidel Castro. Yamil Lage/AFP via Getty Images After serving two terms as Cubas president, Raul Castro stepped down in 2018, allowing his handpicked successor Miguel Diaz-Canel Bermudez to assume the presidency. In 2008, Raul Castro took over Cubas leadership from his older brother Fidel Castro, the revolutionary leader who had ruled the island since toppling the regime of Fulgencio Batista in 1959. Fidel Castro died in 2016. Although Diaz-Canel is part of a younger generation of politicians on the island, he is serving at the behest of Raul Castro and is unlikely to make sweeping changes on the island, other Cuban American critics told The Post. Raul Castro announced his resignation on April 16, 2021. Ariel Ley/ACN/AFP via Getty Images ""They talk a good talk but I dont see any difference,"" said Tony, 52, a first-generation Cuban American who runs La Pola, his familys Cuban restaurant in West New York. In 2018, a Food Network critic called the restaurants Cuban sandwich the best in the US, sparking a feud with other Cuban communities in Florida. ""Its just one for passing the torch to another,"" said Tony about the handover of power on the island. Diaz-Canel will likely be elected as the secretary general of the Communist Party during this weekends party congress. Both the presidency and head of the party have been traditionally held by the same leader in the country.","['Ben Brachfeld', 'Yamil Lage Afp Via Getty Images', 'Carlos Garcia Rawlins Reuters', 'Social Links For Ben Brachfeld', 'Social Links For Isabel Vincent', 'Contact The Author']",4/17/2021 22:05,Cuban Americans 'happy' to see end of Castro dynasty,"['party', 'end', 'americans', 'llerena', 'leader', 'communist', 'cuban', 'castro', 'dynasty', 'raul', 'island', 'fidel', 'york', 'happy']","When Raul Castro announced the end of his family dynastys grip on power in Cuba, Horacio Llerena was happy to see him go. Yamil Lage/AFP via Getty ImagesAfter serving two terms as Cubas president, Raul Castro stepped down in 2018, allowing his handpicked successor Miguel Diaz-Canel Bermudez to assume the presidency. Fidel Castro died in 2016. Raul Castro announced his resignation on April 16, 2021. Diaz-Canel will likely be elected as the secretary general of the Communist Party during this weekends party congress.",nypost.com,Right,2736,"[ 2.27641817e-02  8.86284339e-04 -4.09869924e-02  2.48603709e-02
  2.19895802e-02  3.77545580e-02 -3.16317864e-02 -5.48045225e-02
  4.83100157e-04 -3.40489149e-02  2.35895310e-02  6.17631748e-02
  3.87835223e-03  4.61513475e-02  5.03628850e-02  1.22738846e-01
 -4.87954691e-02  4.50096726e-02 -4.09995168e-02  8.02536979e-02
  1.62608288e-02 -3.99712995e-02 -6.07283302e-02  1.30826849e-02
  2.64603328e-02 -7.55788898e-03  2.68508904e-02  8.62422287e-02
 -9.51274931e-02  6.59576952e-02 -7.91132152e-02 -4.04405370e-02
 -4.96707149e-02  5.24115376e-02  1.48793263e-02 -1.04381265e-02
  3.30632925e-02  1.56999938e-02  1.00520416e-03 -5.38614532e-03
 -3.34176645e-02 -5.85720986e-02  1.85847972e-02  1.04415506e-01
  1.58806462e-02 -6.11710660e-02 -7.68005326e-02  5.67276031e-02
  2.32230611e-02  6.81906659e-03  1.70651602e-03 -3.85027230e-02
  3.45695429e-02 -1.17886327e-01  3.74607779e-02  4.87260669e-02
  1.18878737e-01  5.01677254e-03  4.14211266e-02  2.81374324e-02
  8.63426998e-02 -3.24113034e-02 -3.86135876e-02 -4.04207036e-02
 -2.67235022e-02 -1.43414065e-01 -1.01317065e-02  2.08420660e-02
  6.21894188e-03 -4.53461409e-02  2.99727730e-02 -1.67745594e-02
 -9.50273797e-02  2.42125802e-03 -5.35419472e-02 -1.54796354e-02
  9.22849216e-03  1.12272359e-01 -3.93765196e-02  6.23920523e-02
  4.74771932e-02 -4.23000790e-02 -2.42931712e-02 -1.12458188e-02
 -1.91210862e-02  2.17519198e-02 -1.40766785e-01  4.18070778e-02
  4.69769314e-02  1.77687556e-02 -1.77343152e-02  3.25702727e-02
 -8.47479925e-02 -1.18377749e-02  8.59111547e-02 -5.14034368e-02
  6.38616597e-03  5.50790653e-02 -4.64679711e-02  1.98087171e-02
  8.10284689e-02 -1.71954383e-03  4.69165035e-02 -2.21574330e-03
  5.05313789e-03  6.22797199e-02  9.09390673e-02  3.66783030e-02
 -1.35917049e-02 -7.14696646e-02 -8.73291716e-02 -3.18677686e-02
  6.62244437e-03  2.16808058e-02  1.10472580e-02  2.23809816e-02
  2.32372768e-02  6.84718862e-02 -4.33553122e-02 -1.22183658e-01
  1.27075016e-02  9.77959484e-02 -1.66545715e-02  1.41535271e-02
  2.38064043e-02 -8.73769820e-03  3.83490697e-02  1.35453270e-33
  5.38701825e-02 -2.19878554e-02 -1.12798989e-01  1.25799239e-01
  5.82238212e-02  1.16762295e-02 -1.44437673e-02 -5.23838662e-02
 -5.44442385e-02  3.68061550e-02 -3.78588438e-02 -2.73126736e-02
 -6.26656488e-02 -3.12375948e-02 -8.91924428e-04  4.12464142e-02
 -4.83530480e-03 -1.08426660e-01  2.65342575e-02 -7.46363122e-03
  6.68042749e-02  4.21853438e-02  6.94567412e-02  1.17362980e-02
 -3.52368951e-02  7.33797252e-02 -3.92340608e-02 -5.68161085e-02
 -3.94364484e-02  1.43797090e-02 -6.53440803e-02  3.14590633e-02
  1.55365020e-02 -7.95694292e-02  7.34509602e-02  5.33239637e-03
  4.86531146e-02  2.69843754e-03 -2.60209348e-02 -4.43566293e-02
  5.50254323e-02 -7.26298522e-03 -2.34589856e-02  2.27522831e-02
 -3.26176099e-02 -3.72687802e-02  6.31902516e-02  5.53122908e-02
  3.09447758e-02 -6.20495453e-02 -6.87866472e-03 -4.95238006e-02
 -1.14899933e-01 -2.96128751e-03 -9.49137136e-02 -2.66136620e-02
  3.34699862e-02  9.41403359e-02  7.07288384e-02  2.91681234e-02
 -3.07703838e-02  4.89359498e-02  1.03325531e-01  3.17163579e-02
  5.96198402e-02  3.04117799e-03 -1.55793270e-02  6.38715252e-02
 -1.22760348e-02  6.22752383e-02  1.22477204e-01  3.02696358e-02
 -1.57228783e-02 -3.34755890e-02  2.87038703e-02 -3.97440270e-02
 -6.94337785e-02  5.32602407e-02 -1.14073902e-02  3.87658216e-02
  2.85110474e-02 -4.46523400e-03  1.37782900e-03  3.30315083e-02
 -3.34005989e-02  1.50999017e-02  9.65522677e-02 -3.20735797e-02
 -1.33756520e-02  1.21789612e-01 -1.12386465e-01  2.87483968e-02
  7.55316913e-02 -5.35600483e-02  3.08851786e-02 -4.50590641e-33
 -6.70247972e-02 -6.32005259e-02  8.95351022e-02 -2.43524816e-02
 -1.45926196e-02 -8.70557055e-02 -6.23655058e-02  1.32444920e-02
  5.26433485e-03 -5.96510880e-02 -4.77329232e-02 -3.19186114e-02
  4.78642136e-02  3.86291891e-02 -1.79208349e-02  6.04034588e-02
 -3.19373943e-02 -1.06308218e-02 -6.16486408e-02  4.16430384e-02
 -2.10179612e-02  1.82465613e-02 -6.30177185e-02  6.73608854e-02
  4.08980548e-02 -2.41971537e-02  1.00962639e-01 -5.57814352e-02
 -8.73944387e-02 -1.44198304e-02 -9.15254001e-03  3.27314548e-02
  5.04462458e-02 -3.44539285e-02 -3.80590372e-02  5.91058210e-02
 -5.20574190e-02  9.98704731e-02  2.55766287e-02  1.00830523e-02
  6.45834357e-02 -6.17718175e-02 -5.54390624e-02  6.26579151e-02
 -4.13691029e-02  1.89544596e-02 -4.74632569e-02 -4.87397574e-02
  1.24960858e-02  3.48380161e-03  2.83595361e-02 -5.52317186e-04
 -3.52065377e-02  5.66807464e-02  7.84497038e-02 -5.00508063e-02
 -4.55545597e-02 -3.23720500e-02 -3.81409116e-02 -6.98748827e-02
 -1.18899561e-01 -4.39821696e-03 -5.23254201e-02 -1.81180183e-02
  9.05937776e-02  8.38805642e-03 -4.30749618e-02 -1.88887976e-02
 -3.16622965e-02 -1.72185153e-02  3.46202888e-02  7.11250165e-03
 -3.06743626e-02  3.88237610e-02 -3.95654477e-02 -2.30735186e-02
 -5.95604181e-02  6.38309196e-02 -4.47854772e-02  1.82204377e-02
 -5.30525148e-02 -5.27321845e-02 -7.66316056e-02 -2.07761433e-02
  3.12448144e-02 -7.33415559e-02  2.10498497e-02  9.95637104e-03
 -3.33218686e-02 -3.04962657e-02  2.60594338e-02  1.93847548e-02
 -4.42716219e-02 -8.72935802e-02 -6.51631579e-02 -5.16045624e-08
 -1.78658832e-02  2.18641665e-02 -3.16830203e-02 -1.50980474e-02
 -5.13554402e-02  7.54985400e-03  4.25375178e-02  5.64945079e-02
  3.52730416e-02  8.47755298e-02 -2.59234626e-02  5.48446998e-02
  7.03635141e-02 -5.27314991e-02 -2.21338589e-02 -4.51543927e-02
  6.13854378e-02 -3.35479900e-03  2.42373347e-02  1.53053075e-03
  1.57545563e-02  4.17629816e-02  9.93516296e-03 -1.64794270e-02
 -1.92953087e-02 -8.08939785e-02 -5.71386628e-02  1.86913405e-02
  3.39159034e-02 -9.24149156e-02  2.56227199e-02 -2.58233193e-02
 -8.28307718e-02 -2.53864601e-02  1.99383199e-02  2.58772112e-02
  3.94422114e-02 -7.94250071e-02  3.09613720e-02 -6.46960735e-02
 -7.14671761e-02  6.55661225e-02 -6.27852231e-02  9.28144343e-03
 -8.17260817e-02 -1.07544713e-01  1.49344495e-02 -2.01430582e-02
  3.72017338e-03 -1.94069312e-03 -4.74795997e-02  5.04959468e-03
  9.33228340e-03  1.86376236e-02  2.68785600e-02  2.10087616e-02
  2.48682555e-02  7.51494765e-02  1.18149864e-02  4.67457436e-02
 -4.84891646e-02 -5.89893423e-02 -3.06862555e-02 -8.91842023e-02]"
